,count,hate_speech,offensive_language,neither,class,tweet
7777,3,1,0,2,2,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
7778,3,0,0,3,2,"Jihadis claim to have shot an #Iraq army Mi-35 attack helicopter in Beji &amp; identify its pilot by name, rank"
7779,3,0,0,3,2,Jihadis identify a man from #Indonesia as the one who carried a massive suicide bombing on Speicher camp #Iraq http://t.co/h1hjHYnbY2
7780,3,0,0,3,2,Jihadis keep on prattling about having shot down today what they think is an Apache helicopter. Maybe it was an Mi-35?
7781,3,0,0,3,2,Jihadis seem to be more upset over the location of the Jedah conference in #Saudi than its purpose #ISIS
7782,3,0,0,3,2,Jihadis specifically asking for international schools in #Saudi to be targeted #RealThreat http://t.co/NV5qbZaviv
7783,3,0,0,3,2,Jihadis taunting America &amp; spreading paranoia: tents that appeared in a video of a Daesh training camp near Mosul. http://t.co/GH3EbBfB3t
7784,3,0,1,2,2,"Jindal seemed to be having an out-of-body experience enhanced by special brownies
http://t.co/W0cyEcqKLo
Bj Up and At 'Em
#stribpol #mngop"
7785,3,0,1,2,2,Joba Chamberlain looks like a homeless guy that won a contest. #Yankees
7786,3,0,0,3,2,John McCain trashes Jay Carny live on CNN - #Syria #ISIS #Obama http://t.co/ZT690BkTrI
7787,3,0,0,3,2,Johnny Manziel just flipped somebody the bird...
7788,3,0,0,3,2,Jones and Iba&#241;ez are out of gas after giving it their all earlier in the first half. The call-ups should get more playing time #Yankees #MLB
7789,3,0,1,2,2,Jose Soto: Reflections of a former gay teabagger http://t.co/XtMMuzyK
7790,3,0,1,2,2,Josef just pitted. Slight possibility he can make it the remaining 67 laps but I highly doubt it. Will need yellow. #IndyFest
7791,3,0,1,2,2,"Js on my feet, that song is trash too loll"
7792,3,0,0,3,2,Just as trash as the others. Fixed none of my issues. RT @SheSeauxSaditty: Naw. RT @GlitteryGlossy: Anyone download ios 8.0.2 yet?
7793,3,0,1,2,2,Just cleaned my fingernails with a knife. #hillbilly @shanemoses625
7794,3,0,1,2,2,Just got done taking some photos with brownie #flowcity
7795,3,0,0,3,2,Just hit 40 in flappy bird.&#128527;
7796,3,0,0,3,2,Just in case the day couldn't get better wife's Rav 4 had a flat and being the redneck I am I put 16 inch rims on it so there goes $200x2
7797,3,0,0,3,2,"Just killed 3 birds with 1 stone! Thank God I payed attention in my communication classes
#work"
7798,3,0,0,3,2,Just posted a photo @ Yankee Stadium http://t.co/yFLU32Xh
7799,3,0,0,3,2,Just purchased my first trenta iced coffee....this is a slippery slope
7800,3,0,0,3,2,Just saw a crow gallop across the road. #mmkay #wut &#128514;
7801,3,0,0,3,2,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.
7802,3,0,0,3,2,"Just spoke w/ @HispanicLinkNS legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful"
7803,3,0,0,3,2,Just stopped by the line up room @BeaLack still look like a doo wop singer.
7804,3,0,0,3,2,Just when I'm feeling totally useless in the world (another) baby bird found in need of #TLC Just call me #DrDolittle http://t.co/Trwmr3HG8v
7805,3,0,0,3,2,KFC biscuits trash now
7806,3,0,1,2,2,"KaasPiet,bloemPiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.Zolang maar blanke beslissing is"
7807,3,1,0,2,2,Kanyeeeeeee is just a yard ape acting idiot!just stupid...
7808,3,0,0,3,2,Keep those away frm Charlie Day RT @JhonenV: Just once in my life I'd like for someone's favorite part of my body to be my disgusting knees.
7809,3,0,1,2,2,Kentucky Fried cater to da white folk. No colored menu
7810,3,0,0,3,2,Khloee's new backpack that we colored last night! &#127912; http://t.co/tYndjCsq
7811,3,0,1,2,2,Kill la kill was trash
7812,3,0,0,3,2,Killing it at home! &#127936; #NBA #pacers #indiana #paulgeorge #hoosiers #basketball #hashtag #winning http://t.co/2qwEPnUx
7813,4,0,1,3,2,"King, TI vs tip and that troubleman albums all trash."
7814,3,1,0,2,2,Knock em down wit sum chunky &#128548;&#128299;
7815,3,0,0,3,2,"LA M&#193;QUINA

Una vez en Jap&#243;n 5 japoneses crearon una m&#225;quina que atrapaba ladrones. Primero la m&#225;quina la... http://t.co/khzl8PfGCT"
7816,3,0,1,2,2,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe
7817,3,0,1,2,2,LMFAOOOOO BYE &#8220;@DatGuyBren: American sports trash. Soccer and Hockey the best sports.&#8221;
7818,3,0,1,2,2,"LOL at the Benghazi ""hearings"" that proved nothing other than Republicans only care about taking down PBO. #foxnews #teabaggers"
7819,3,1,0,2,2,LOL there's a talking monkey live on the internet! Will wonders never cease?
7820,3,0,0,3,2,"LOLOLOL RT @AjalaPilgrim: Freddy still have all the birds, doppz still a wet man, harry still on parry, and we salting"
7821,3,0,1,2,2,"Laat Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water"
7822,3,0,0,3,2,Lakers are a purple and yellow garbage can
7823,3,0,0,3,2,Lakers fans will feel the pain the Yankees fans are feeling today at the end of basketball season.
7824,3,0,0,3,2,"Laughing at my deck that they gave me, yellow and jesus stencils all over it"
7825,3,0,0,3,2,Lauren &amp; I ate candy we found on the floor during class we are trash
7826,3,0,1,2,2,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe
7827,3,0,0,3,2,Leave it up to me it would've been in the trash.... All of it.
7828,3,0,0,3,2,Legion of jig &#128557;&#128557;&#128557;
7829,3,0,0,3,2,Let the jig commence http://t.co/pqvJiEvqZa
7830,3,1,0,2,2,Let this white boy be ghetto&#127773;
7831,3,0,0,3,2,Let's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against
7832,3,0,0,3,2,"Let's cripple the vanity industry. How? Actually start liking who we are, and how we look."
7833,3,0,0,3,2,Let's go for the sweep!! #Yankees #SubwaySeries
7834,3,0,0,3,2,Let's just say the hotel I've been staying at isn't going to want this hand towel back. I had no idea I could turn 'em that shade of yellow.
7835,3,0,1,2,2,"Let's play ""What will the ghetto white girl with neck tattoos in front of me buy.""
If you answered Cigarillo's...you've seen this episode b4"
7836,3,0,1,2,2,Lethal bird flu cocktail sent out of lab accidentally went unreported &#8211; CDC http://t.co/MO2m6q3xTt
7837,3,0,0,3,2,Lets finish strong Yankees
7838,3,0,0,3,2,Lets go #hoosiers #iubb &#127936; http://t.co/R6Te1dxP
7839,3,0,1,2,2,"Libs trash Saira Blair, an 18-year-old Republican who won a seat in the West Virginia legislature 
http://t.co/V01w8UamJy"
7840,3,0,1,2,2,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
7841,3,0,1,2,2,Lil Kim really made herself trash smh &#128148;
7842,3,0,0,3,2,Lilly just tried to climb up a tree after a bird and completely failed oh my god &#128514;
7843,3,0,0,3,2,Literally in the middle of the ghetto and these people look scary
7844,3,0,0,3,2,Literally just got up and the first thing I did was chug a huge glass of water
7845,3,0,0,3,2,Little bitty bumble bee&#128029;&#128029; #bumblebee http://t.co/WgYL5UpjQq
7846,3,0,1,2,2,Little things can just kill a negros mood man
7847,3,0,1,2,2,Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl
7848,3,0,1,2,2,Lmao RT @MoeMartin44 The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds
7849,3,0,0,3,2,Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning trash
7850,3,0,1,2,2,Lmao redskins turnin up
7851,3,1,0,2,2,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all."
7852,3,0,1,2,2,Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done!! &#128514;
7853,3,0,0,3,2,Lmaooo naw man RT @DipOnline Yo want in RT @HumbltonBanks: U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special
7854,3,0,0,3,2,"Lmaoooo!!!!!!!!!!!! ""@King_Komo: A bird in the hand is worth two in the bush. http://t.co/50Ye6jAADU"""
7855,3,0,1,2,2,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?
7856,3,0,0,3,2,Lmfao RT @NYDailyNews: The New York @Yankees have won 27 World Series titles &#8211;&#160;the most of all-time.
7857,3,0,1,2,2,Lmfao no you didnt RT @SS4_Fresh: @vivelacourtney got cute new avi and all but she too old for colored contacts &#128073;&#128064;&#128584;
7858,3,0,1,2,2,Log off nigger RT @PoloKingBC: #relationshipgoals http://t.co/Ge9koImYGj
7859,3,0,0,3,2,Lol colored contacts played out.
7860,3,0,0,3,2,Lol ike Turner http://t.co/8yNqYYaOjo
7861,3,0,0,3,2,Lol.. shut up! RT @ABrown252: @VonshayeB lmao early bird gets the worm
7862,6,0,0,6,2,Long yellow.
7863,3,0,0,3,2,Looking back I liked colored better. Let's go back to that
7864,3,0,0,3,2,Looking forward to #NCAA and #NBA basketball &#127936; in the states soon #iubb #hoosiers #pacers #PacerNation and of course breadsticks.
7865,3,0,0,3,2,Looks as if Federal Gun Laws to be proposed this week lack #AWB. Hope the #media and #antigun crowd choke on crow.
7866,3,0,1,2,2,Looks like a tool but is useful as a clay hammer #fag @hOPPondis http://t.co/K7wqlAWRwM
7867,3,0,0,3,2,Looks like the #Yankees will be competing with #Boston for the East cellar this year #MLB
7868,3,0,0,3,2,Love is a bird of flames. Thank you for that song @DAVID_LYNCH @chrysta_bell
7869,3,0,0,3,2,"MT: ""@DocKozlowski: Ted Cruz ""We are proud wacko birds"". #StandWithCruz #KeepCruzing"" is that a pun?"
7870,3,0,0,3,2,"Mace For Your Wife, Charlie Brown? #rejectedpeanutsspecials"
7871,3,0,0,3,2,"Mad respect to Affleck for refusing to wear a Yankees cap, though as a Sox fan wearing a Mets cap probably irritated him too."
7872,3,0,0,3,2,Madea and this old hillbilly are hilarious together.
7873,3,0,0,3,2,Magellan? You suck at trash talk. @physguy2 @submix8c
7874,3,0,0,3,2,Majority of it is trash anyway.
7875,3,0,1,2,2,"Majority of the time, a woman's story is trash anyway..."
7876,3,0,0,3,2,Making brownies
7877,3,0,1,2,2,Making up Drake disses&gt;&gt; RT @RepMyCityX: @TyZebruh cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA
7878,3,0,0,3,2,Man arrested after 40 opened nip bottles of vodka found in car http://t.co/VtusSbGHbR
7879,3,0,0,3,2,Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow
7880,3,0,0,3,2,Man in zebra print dress robs bank http://t.co/3xaPAYzbge
7881,6,1,2,3,2,Man talk to em RT @StraightCash08: Of course nothing is wrong with applebee&#8217;s if you like trash food.
7882,3,0,0,3,2,"Man, that is a serious shiner Chara's sporting. Yowza."
7883,3,0,0,3,2,Mann are first game is 3 weeks from now can't wait - once a redskin always a redskin -
7884,3,0,0,3,2,Mannnn tonight feels like trash.
7885,3,0,1,2,2,Manual labor so trash
7886,3,0,0,3,2,Many people claiming slippery slope is now absolute are same ones who said slippery slope is an argument for the paranoid delusional. #tcot
7887,3,1,0,2,2,Marcus Smart belongs on the Celtics. Both trash. It was destiny.
7888,4,0,0,4,2,"Mark Teixeira finally stepping up, HR and couple of BBs #Yankees"
7889,6,0,0,6,2,"Mata'i ngeli, alu o polosi ho nifo.."
7890,3,0,0,3,2,"May the bird of paradise fly up your nose.
May an elephant caress you with his toes.
May your wife have runners u&#8230; http://t.co/h6e278e85s"
7891,6,1,0,5,2,"Maybe @barackobama is colored blind with his 'red lines' and all. Tough talk, no walk. #tcot"
7892,3,0,0,3,2,Maybe I don't feel too great because I only got 3hrs of sleep. Surely it's not last nights boxes of cookies &amp; crackers dinner! &#128055; &#128534; #chunk
7893,3,0,0,3,2,"McCann, although not having the greatest of seasons, would be a step up from Russel Martin. McCann or Carlos Ruiz #MLB #Yankees"
7894,3,0,1,2,2,McDonald's is hella trash to me now
7895,3,0,0,3,2,Me &amp; hubby relaxing from the studio for a lil...then headed str8 to my honey doo wop wops bday bash Kristen... http://t.co/FOnJOFdzJC
7896,3,0,0,3,2,Me and this song bird sang in the same HS gospel choir!! http://t.co/aJ5HwhpRwc
7897,3,0,0,3,2,Me gusta pollo so espa&#241;ol that. Lol. &#127831;
7898,3,0,0,3,2,"Me: downloads flappy bird*
Sierra: ""welp there goes school"""
7899,6,0,0,6,2,Meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding @ FHC
7900,3,0,0,3,2,"Meet India&#8217;s amazing, death-defying monkey king &#8594; http://t.co/dGcmLFSIrh http://t.co/VYw3FsWwdv"
7901,3,0,0,3,2,Memorial Weekend early bird wine walk price is still available! We have 21 participating locations http://t.co/bBYoTneeBn
7902,3,0,0,3,2,Mentions probably look like a septic tank. RT @BillCosby: Go ahead. Meme me! http://t.co/2QttvwWICy #CosbyMeme http://t.co/72IMb6Rfzn
7903,3,0,0,3,2,Met a woman who was trying to feed a crow a Brazil nut
7904,3,0,1,2,2,Mi caldito de pollo estuvo incredible!! Ahora a snuggle con mi snuggie y mi hubby... Queeee riiikkooo...
7905,3,0,0,3,2,Miami's run defense is Alex Smith trash.
7906,3,0,0,3,2,Mint Oreos &gt;&gt;&gt;
7907,3,0,1,2,2,Mississippi state fans are the best to just mock. It's so easy. Poor state. It's hard getting wins against top 25 opponents. #FailState
7908,3,0,0,3,2,Mitt Romney hates big bird. Fascist.
7909,3,0,0,3,2,"Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-)"
7910,3,0,1,2,2,Mommy said no pussy cats inside my dawgs house
7911,3,0,1,2,2,Money hungry hoes they can never get a crumb
7912,3,0,0,3,2,Monkey see monkey do really Abu
7913,3,0,0,3,2,Monkey see monkey doo
7914,3,0,0,3,2,"Moral to the story: If you like the Yanks, I'll pretty much do anything you tell me to do."
7915,3,0,0,3,2,Morning terror read: 99% of the ocean's trash is gone and no one knows where it went &#8594; http://t.co/CwC2LWCV3T
7916,3,0,1,2,2,Morning trash http://t.co/xba6WWVO7m
7917,3,0,0,3,2,Mother Nature hates the Yankees and baseball
7918,3,0,0,3,2,"Mr President &amp; homeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE"
7919,3,0,0,3,2,Munching on ww crackers &amp; studying NYCs trans syst. Since NYC &amp; I haven't had a thing in over 15 yrs #clubinsomnia #vacay
7920,3,1,0,2,2,Muzzled pit bull with throat slit found on side of road in PA http://t.co/fis8QNvlXu via @examinercom HIDEOUS ABUSE THROAT SLIT LEFT TO DIE
7921,3,0,0,3,2,"My Hawaiian thought of the day, No Aloha for muzzie pigs, EVER!"
7922,3,0,0,3,2,"My Oriental Gallery Blog: The New Land of Free Enterprise http://t,co/pz55t90Z"
7923,3,0,1,2,2,My Twitter app is poo trash.
7924,3,0,1,2,2,"My arguement with she's the baddest white girl is ""she's trash"".Her argurment with she's trash is ""But she's paid""...."
7925,3,0,1,2,2,My auto correct makes me sound so FOB
7926,3,0,1,2,2,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO
7927,3,0,1,2,2,My baby guinea pig is so cute #Adorable
7928,3,0,1,2,2,My best friend says I don't need to be in love right now .... he thinks its too soon to love monkey....
7929,3,0,0,3,2,My bf @iamthedannibal loves crows. Thought he might enjoy the last tweet!
7930,3,0,0,3,2,My bird got a headache &#128527;&#128530;
7931,3,0,0,3,2,My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC
